"Dataset","Methods","ctd","out","mue","u_mue","mse","u_mse","rmsd","u_rmsd","skew","u_skew","kurt","u_kurt","kurtcs","u_kurtcs","q95hd","u_q95hd","gini","u_gini","lasym","u_lasym","pietra","u_pietra"
"Ref_StudentBias2","df=10",1,TRUE,4.3431e-17,7e-18,3.8206e-33,7.1e-18,2.3438e-16,1.2e-16,-29.202,13,899.3,390,2.0439,0.27,1.1196e-16,2.9e-18,0.60256,0.059,0.95941,0.057,0.43864,0.04
"Ref_StudentBias2","df=20",1,TRUE,7.3245e-17,2.8e-17,-1.3264e-32,2.8e-17,9.1949e-16,5.4e-16,-31.39,16,990.25,410,2.2249,0.31,1.1804e-16,7.4e-18,0.64628,0.14,1.2264,0.12,0.48248,0.13
"Ref_StudentBias2","df=50",1,TRUE,4.2441e-17,7.9e-18,4.285e-33,8e-18,2.6627e-16,1.4e-16,29.987,13,931.83,400,2.0022,0.26,1.0443e-16,3e-18,0.60334,0.069,0.99193,0.069,0.43631,0.05
"Ref_StudentBias2","df=100",1,TRUE,3.1778e-17,1.3e-18,2.922e-35,1.6e-18,5.2031e-17,6.8e-18,-4.5743,2.7,78.743,40,1.7534,0.23,9.5739e-17,2.6e-18,0.53015,0.014,0.88589,0.019,0.39141,0.0095
"Ref_GandH","g=0.1",1,TRUE,3.3933e-17,2.3e-18,-8.5909e-34,2.6e-18,8.343e-17,2.7e-17,17.643,8.4,463.5,200,2.0907,0.26,9.8443e-17,2.5e-18,0.56317,0.026,0.88982,0.024,0.41625,0.015
"Ref_GandH","g=0.2",1,TRUE,3.8986e-17,5.9e-18,-1.6863e-33,6.1e-18,2.0216e-16,1e-16,28.983,13,890.79,390,1.8189,0.23,1.0047e-16,3.4e-18,0.5918,0.058,0.95833,0.065,0.428,0.039
"Ref_GandH","g=0.3",1,TRUE,4.195e-17,7.7e-18,-3.3777e-33,7.8e-18,2.5798e-16,1.4e-16,-29.87,13,926.96,400,2.0666,0.3,1.0015e-16,4.7e-18,0.6025,0.068,1.0036,0.056,0.43722,0.049
"Ref_GandH","g=0.4",1,TRUE,5.4389e-17,1.4e-17,-2.6617e-33,1.4e-17,4.5772e-16,2.6e-16,-30.845,14,967.47,420,2.0017,0.24,1.1632e-16,4.3e-18,0.62331,0.091,1.0813,0.083,0.45185,0.074
"Ref_GandH","g=0.5",1,TRUE,4.5652e-17,8.5e-18,2.074e-33,8.7e-18,2.8387e-16,1.5e-16,29.696,13,919.65,400,2.1194,0.31,1.124e-16,5.6e-18,0.62001,0.066,1.0078,0.064,0.45023,0.048
"Ref_GandH","g=0.6",1,TRUE,3.9732e-17,2e-18,-5.0733e-34,2.3e-18,7.3941e-17,7.6e-18,-0.60026,2,45.412,10,2.4662,0.34,1.2833e-16,5.3e-18,0.57239,0.016,0.93011,0.021,0.41607,0.012
"Ref_GandH","g=0.7",1,TRUE,4.8864e-17,8.3e-18,-4.1309e-33,8.5e-18,2.7931e-16,1.4e-16,28.841,12,883.85,380,2.7459,0.4,1.3498e-16,9.5e-18,0.62645,0.059,0.99668,0.074,0.45131,0.045
"Ref_GandH","g=0.8",1,TRUE,4.6383e-17,5.5e-18,9.2477e-34,5.8e-18,1.8892e-16,8.4e-17,25.807,12,764.05,330,2.3182,0.4,1.3362e-16,8.9e-18,0.59571,0.044,0.98649,0.046,0.42883,0.032
"Ref_GandH","g=0.9",1,TRUE,5.2394e-17,4.5e-18,1.4171e-33,4.6e-18,1.5133e-16,4.9e-17,-17.3,8.5,455.53,190,2.5467,0.37,1.5822e-16,1.1e-17,0.60083,0.029,0.96203,0.035,0.43473,0.02
"Ref_GandH","g=1",1,TRUE,9.503e-17,3e-17,2.0492e-32,3e-17,9.9641e-16,5.7e-16,-31.056,13,976.11,410,1.6414,0.44,1.6218e-16,8.5e-18,0.65212,0.11,1.1733,0.11,0.47792,0.1
"Ref_GandHBias1","g=0.1",1,TRUE,3.5025e-17,1.8e-18,-4.9944e-34,2.1e-18,6.7823e-17,1.5e-17,-10.231,5.4,227.88,100,1.8265,0.25,1.0246e-16,2.4e-18,0.54816,0.019,0.89411,0.02,0.40651,0.012
"Ref_GandHBias1","g=0.2",1,TRUE,3.2541e-17,1.8e-18,-1.9718e-33,2.1e-18,6.7237e-17,1.6e-17,-11.307,5.8,258.48,120,2.5265,0.32,9.8774e-17,3.8e-18,0.56286,0.019,0.92845,0.021,0.41946,0.013
"Ref_GandHBias1","g=0.3",1,TRUE,3.7342e-17,2.2e-18,5.442e-34,2.5e-18,8.3705e-17,2.2e-17,-13.739,6.4,327.99,140,2.5761,0.27,1.164e-16,2.1e-18,0.57945,0.021,0.90862,0.021,0.42902,0.014
"Ref_GandHBias1","g=0.4",1,TRUE,4.5971e-17,7.7e-18,1.8213e-33,7.9e-18,2.6138e-16,1.3e-16,-29.12,13,895.72,390,2.7454,0.36,1.2046e-16,5.1e-18,0.6288,0.058,0.99349,0.061,0.46111,0.043
"Ref_GandHBias1","g=0.5",1,TRUE,5.7067e-17,1.5e-17,9.954e-34,1.5e-17,4.9425e-16,2.8e-16,-30.739,13,962.95,410,2.2294,0.35,1.1753e-16,8.2e-18,0.64121,0.09,1.1017,0.092,0.4666,0.076
"Ref_GandHBias1","g=0.6",1,TRUE,4.9613e-17,9e-18,-2.6105e-33,9.1e-18,3.0195e-16,1.6e-16,-29.437,14,909.88,390,2.1923,0.47,1.2139e-16,8.4e-18,0.6188,0.064,1.0165,0.076,0.4442,0.049
"Ref_GandHBias1","g=0.7",1,TRUE,4.0711e-17,2.5e-18,-6.8409e-34,2.7e-18,9.0529e-17,1.9e-17,8.5892,4.9,192.77,79,2.4124,0.3,1.2779e-16,4.7e-18,0.58055,0.021,0.97382,0.027,0.422,0.015
"Ref_GandHBias1","g=0.8",1,TRUE,5.0036e-17,8.2e-18,-4.967e-33,8.3e-18,2.79e-16,1.4e-16,-28.378,12,865.33,370,1.5504,0.51,1.1086e-16,1.1e-17,0.61817,0.058,1.0225,0.063,0.4445,0.045
"Ref_GandHBias1","g=0.9",1,TRUE,4.8523e-17,9.6e-18,3.3719e-33,9.7e-18,3.206e-16,1.7e-16,-29.918,13,928.66,400,2.4679,0.46,1.2224e-16,1.3e-17,0.62708,0.069,1.0064,0.086,0.44956,0.053
"Ref_GandHBias1","g=1",1,TRUE,7.0097e-17,1.5e-17,4.5506e-33,1.5e-17,5.0944e-16,2.8e-16,-30.311,13,945.11,410,1.4204,0.36,1.5108e-16,1.3e-17,0.63016,0.076,1.0248,0.092,0.4505,0.058
"Ref_GandHBias2","g=0.1",1,TRUE,4.2769e-17,7.3e-18,9.8526e-33,7.4e-18,2.4419e-16,1.3e-16,29.379,13,906.68,390,2.2355,0.33,1.1256e-16,5.2e-18,0.62098,0.059,0.96435,0.063,0.4532,0.042
"Ref_GandHBias2","g=0.2",1,TRUE,3.2186e-17,1.6e-18,1.6052e-34,1.9e-18,6.0257e-17,1.1e-17,8.1624,4.1,162.66,76,2.0987,0.28,9.6504e-17,3e-18,0.55842,0.017,0.88693,0.02,0.41571,0.011
"Ref_GandHBias2","g=0.3",1,TRUE,4.203e-17,8.1e-18,-3.5932e-33,8.2e-18,2.7183e-16,1.5e-16,-29.982,13,931.4,400,2.3515,0.29,1.0857e-16,3.5e-18,0.62116,0.067,0.9978,0.073,0.44965,0.049
"Ref_GandHBias2","g=0.4",1,TRUE,4.205e-17,6e-18,3.9615e-33,6.1e-18,2.0269e-16,1e-16,-28.523,13,871.96,380,1.9619,0.25,1.1392e-16,4.3e-18,0.58375,0.055,0.96379,0.059,0.42236,0.038
"Ref_GandHBias2","g=0.5",1,TRUE,5.0277e-17,8.4e-18,-6.3266e-33,8.7e-18,2.8606e-16,1.5e-16,-29.188,14,899.52,390,3.1285,0.46,1.3932e-16,5.8e-18,0.62803,0.058,0.98769,0.053,0.4596,0.042
"Ref_GandHBias2","g=0.6",1,TRUE,4.4398e-17,8.8e-18,1.2904e-33,8.9e-18,2.9362e-16,1.6e-16,29.777,12,922.61,390,2.7745,0.37,1.1946e-16,5.6e-18,0.64527,0.065,1.0417,0.069,0.47118,0.051
"Ref_GandHBias2","g=0.7",1,TRUE,4.0942e-17,2.2e-18,-1.8099e-33,2.6e-18,8.1862e-17,1.3e-17,-5.0748,3.2,102.79,39,1.9789,0.43,1.2071e-16,1.1e-17,0.55757,0.019,0.94441,0.027,0.40166,0.014
"Ref_GandHBias2","g=0.8",1,TRUE,5.4121e-17,1e-17,-1.5979e-33,1e-17,3.3773e-16,1.7e-16,-29.323,13,904.68,390,1.6941,0.44,1.3184e-16,1.4e-17,0.63182,0.063,1.009,0.075,0.45237,0.049
"Ref_GandHBias2","g=0.9",1,TRUE,7.9603e-17,2.4e-17,1.4893e-32,2.4e-17,7.9154e-16,4.5e-16,31.012,14,974.37,410,1.7354,0.47,1.3941e-16,1.1e-17,0.64774,0.1,1.1893,0.11,0.47517,0.094
"Ref_GandHBias2","g=1",1,TRUE,6.0606e-17,8.4e-18,-2.906e-33,8.6e-18,2.853e-16,1.3e-16,26.823,12,802.55,340,2.9975,0.45,1.676e-16,2.2e-17,0.621,0.048,1.0369,0.047,0.45075,0.038
"BOR2019","LDA",1,TRUE,0.61894,0.025,1.5267e-17,0.038,0.82708,0.041,0.77658,0.33,6.0158,1.6,0.85001,0.25,1.6916,0.12,0.44087,0.013,0.91774,0.027,0.32013,0.01
"BOR2019","LDA + SOC",1,TRUE,0.59795,0.024,3.8265e-18,0.037,0.8006,0.041,0.78144,0.34,6.2092,1.7,0.62101,0.24,1.6853,0.1,0.44028,0.014,0.94121,0.034,0.31129,0.011
"BOR2019","PBE",1,TRUE,0.5934,0.025,1.2068e-17,0.037,0.80367,0.045,0.91243,0.41,7.1318,2.4,0.86984,0.26,1.6086,0.12,0.45065,0.014,0.91256,0.027,0.32855,0.01
"BOR2019","PBE + SOC",1,TRUE,0.57072,0.024,1.5817e-17,0.035,0.77048,0.044,0.94312,0.44,7.5504,2.5,0.75987,0.26,1.5769,0.1,0.44032,0.014,0.91813,0.029,0.31506,0.011
"BOR2019","PBE_SOL",1,TRUE,0.59996,0.025,-2.2171e-17,0.037,0.80669,0.04,0.75256,0.32,5.9495,1.6,0.84379,0.24,1.6338,0.11,0.45015,0.013,0.90731,0.026,0.32717,0.01
"BOR2019","HLE16",1,TRUE,0.57087,0.027,-3.6882e-18,0.039,0.8309,0.07,2.1558,0.7,15.245,5.7,1.1879,0.37,1.5077,0.11,0.47015,0.018,0.91149,0.029,0.34131,0.013
"BOR2019","HLE16 + SOC",1,TRUE,0.51827,0.027,4.8382e-18,0.036,0.78447,0.076,2.6569,0.83,19.75,7.6,1.4229,0.47,1.3936,0.14,0.48289,0.019,0.93191,0.031,0.34577,0.014
"BOR2019","BJ",1,TRUE,0.51452,0.022,2.9038e-18,0.032,0.69718,0.035,0.58632,0.29,5.6646,1.1,0.82732,0.27,1.4582,0.11,0.46064,0.013,0.91051,0.027,0.33398,0.011
"BOR2019","mBJ",1,TRUE,0.46847,0.02,-9.9132e-18,0.03,0.63744,0.033,0.6192,0.31,5.8936,1.2,0.68862,0.29,1.2751,0.079,0.46356,0.014,0.89135,0.027,0.33711,0.011
"BOR2019","SCAN",1,TRUE,0.54781,0.024,-4.6621e-18,0.035,0.75769,0.045,1.0284,0.45,8.0167,2.6,0.99436,0.3,1.5258,0.12,0.46576,0.014,0.91933,0.027,0.33825,0.011
"BOR2019","HSE06",1,TRUE,0.52578,0.026,7.5234e-18,0.035,0.76894,0.05,0.96692,0.55,9.3676,3.2,1.871,0.34,1.6852,0.1,0.50669,0.014,0.94048,0.027,0.37452,0.012
"BOR2019","HSE14",1,TRUE,0.53962,0.027,2.7163e-17,0.036,0.79949,0.05,0.57402,0.52,8.8364,2.1,2.1204,0.38,1.8055,0.12,0.50577,0.014,0.95818,0.026,0.37178,0.012
"BOR2019","HSE_mix",1,TRUE,0.54328,0.026,2.4005e-17,0.035,0.79105,0.044,0.044175,0.37,6.9279,1.1,2.1238,0.35,1.8137,0.12,0.50008,0.013,0.98048,0.028,0.36816,0.012
"BOR2019","PBE0",1,TRUE,0.53812,0.027,-6.2065e-18,0.036,0.80594,0.053,0.86814,0.54,9.2999,2.6,2.1774,0.4,1.7916,0.11,0.52217,0.015,0.92891,0.026,0.38375,0.012
"BOR2019","PBE0_mix",1,TRUE,0.58509,0.028,1.6988e-17,0.038,0.85004,0.045,0.0094076,0.31,6.4171,0.8,2.1112,0.36,1.9347,0.13,0.50628,0.013,0.98056,0.027,0.36991,0.012
"HAI2018","HF",1,TRUE,0.1797,0.015,-7.4328e-18,0.021,0.25466,0.022,-0.56406,0.45,5.5269,1.5,1.1896,0.66,0.51165,0.044,0.5142,0.024,0.84197,0.045,0.3863,0.021
"HAI2018","MP2",1,TRUE,0.28797,0.048,7.2342e-18,0.052,0.64447,0.18,-5.7199,2,49.928,19,6.2896,3.4,0.95233,0.2,0.6365,0.044,0.93824,0.049,0.48381,0.034
"HAI2018","CCSD",1,TRUE,0.037956,0.0028,1.9972e-19,0.0041,0.051758,0.0041,-0.96183,0.25,4.7767,0.77,1.5898,0.62,0.11468,0.012,0.46089,0.022,0.98014,0.049,0.34137,0.018
"HAI2018","RHF",1,TRUE,0.18348,0.014,-1.5443e-19,0.02,0.25499,0.022,-0.77796,0.41,5.538,1.4,1.3657,0.62,0.53263,0.05,0.48202,0.022,0.92807,0.045,0.35715,0.019
"HAI2018","RMP2",1,TRUE,0.068138,0.0076,-3.175e-18,0.0097,0.11707,0.013,-0.95723,0.71,8.8551,2,6.2198,1.7,0.27624,0.035,0.63413,0.023,0.92271,0.04,0.48626,0.023
"HAI2018","Slater",1,TRUE,0.18044,0.02,-1.4556e-18,0.024,0.30478,0.053,1.8789,1.5,20.003,6.1,1.9648,1.5,0.47945,0.17,0.51392,0.038,0.97521,0.059,0.37166,0.027
"HAI2018","SVWN5",1,TRUE,0.15118,0.017,-2.8335e-19,0.021,0.26058,0.049,1.2263,2,22.638,7,1.8114,1.4,0.39805,0.13,0.5201,0.039,0.93416,0.058,0.37478,0.028
"HAI2018","SPW92",1,TRUE,0.15151,0.017,-2.321e-18,0.021,0.26043,0.048,1.1828,2,22.345,6.8,1.799,1.4,0.39831,0.13,0.51937,0.039,0.9467,0.057,0.37434,0.028
"HAI2018","PBE",1,TRUE,0.12335,0.013,-2.7965e-18,0.016,0.20334,0.033,-0.64374,1.6,16.7,3.6,1.5064,1.3,0.31985,0.1,0.51875,0.036,0.91633,0.063,0.37256,0.026
"HAI2018","BLYP",1,TRUE,0.12172,0.015,-6.7583e-18,0.018,0.22534,0.044,1.1724,2.2,24.571,7.4,2.4898,1.7,0.35454,0.12,0.56725,0.039,0.96305,0.068,0.40618,0.03
"HAI2018","PBE0",1,TRUE,0.059368,0.006,1.2325e-18,0.0074,0.095409,0.013,-0.8644,1.2,13.271,2.8,1.8237,1.2,0.16635,0.039,0.53896,0.033,0.88222,0.048,0.39097,0.025
"HAI2018","B3LYP",1,TRUE,0.073691,0.0097,-1.8946e-18,0.011,0.14184,0.03,2.233,2.4,29.863,9.8,2.3919,1.8,0.21731,0.075,0.56059,0.044,1.0094,0.069,0.39836,0.036
"HAI2018","TPSS",1,TRUE,0.10046,0.01,3.6288e-18,0.012,0.16241,0.027,-2.237,1.2,17.321,4.9,1.359,1.3,0.26141,0.071,0.51096,0.036,0.91465,0.055,0.36717,0.026
"HAI2018","TPSSh",1,TRUE,0.07468,0.008,1.1603e-18,0.0094,0.12365,0.02,-2.3299,1.2,17.45,5,2.0157,1.4,0.20935,0.053,0.53362,0.035,0.89444,0.051,0.38775,0.026
"HAI2018","SCAN",1,TRUE,0.08922,0.0093,1.5693e-18,0.011,0.14503,0.022,-0.37841,1.5,15.371,3.3,1.6624,1.3,0.24124,0.072,0.52035,0.035,0.93846,0.053,0.37571,0.026
"HAI2018","m06",1,TRUE,0.062815,0.0054,-1.4583e-18,0.0072,0.091246,0.0098,-1.4482,0.45,8.0246,1.7,1.9157,0.86,0.17916,0.03,0.49528,0.028,0.90606,0.048,0.36246,0.021
"HAI2018","m06-l",1,TRUE,0.11769,0.012,2.6536e-18,0.015,0.19503,0.029,-2.6423,0.59,14.581,3.7,2.9181,1.1,0.39858,0.11,0.5232,0.036,1.0249,0.071,0.36581,0.029
"HAI2018","m06-2X",1,TRUE,0.06853,0.0079,3.0061e-18,0.0095,0.12037,0.022,2.6221,1.4,21.548,6.1,2.6982,1.7,0.20853,0.048,0.54356,0.038,1.0062,0.059,0.39354,0.031
"HAI2018","mn15",1,TRUE,0.081509,0.017,-2.9559e-18,0.018,0.2283,0.09,8.4946,3.6,91.509,35,4.8731,4.4,0.25749,0.067,0.61104,0.068,1.1047,0.071,0.44887,0.06
"HAI2018","b97",1,TRUE,0.062945,0.0068,3.1667e-18,0.008,0.10512,0.018,-2.6036,1.2,18.586,5.8,2.3558,1.4,0.18,0.032,0.54631,0.035,0.92061,0.052,0.3989,0.026
"HAI2018","wb97x-d",1,TRUE,0.058949,0.0061,7.8605e-18,0.0075,0.094153,0.014,-2.6294,0.76,15.385,5,2.3998,1.1,0.16908,0.035,0.52504,0.032,0.93756,0.05,0.38562,0.024
"HAI2018","wb97x-v",1,TRUE,0.057152,0.0051,2.79e-18,0.0068,0.084329,0.011,-2.1301,0.71,12.137,4.2,1.3197,0.84,0.15741,0.021,0.48549,0.029,0.90799,0.05,0.3583,0.021
"HAI2018","b97m-v",1,TRUE,0.10555,0.018,2.7524e-19,0.019,0.24432,0.085,6.9039,3.7,73.809,30,2.5005,2.6,0.28838,0.078,0.5818,0.057,0.96865,0.085,0.4153,0.043
"HAI2018","wb97m-v",1,TRUE,0.063751,0.0075,-1.7135e-18,0.0089,0.11182,0.026,3.7304,2.2,35.506,14,1.4685,1.4,0.17519,0.036,0.52488,0.041,0.92197,0.057,0.3786,0.028
"HAI2018","B97-D",1,TRUE,0.097153,0.01,-9.032e-20,0.012,0.15879,0.028,-2.7196,1.2,19.547,6.3,1.383,1.3,0.25674,0.054,0.51997,0.037,0.94559,0.068,0.37074,0.026
"HAI2018","MN15-L",1,TRUE,0.1313,0.012,5.0635e-18,0.015,0.19649,0.03,1.7797,1.3,15.788,6.4,0.89665,0.8,0.35308,0.05,0.48405,0.031,0.89645,0.065,0.34657,0.023
"HAI2018","SCAN0",1,TRUE,0.069116,0.0056,5.5062e-18,0.0076,0.098192,0.0097,0.41277,0.66,7.1408,2,1.786,0.66,0.21458,0.025,0.4818,0.025,0.94821,0.05,0.3572,0.02
"HAI2018","LRC-wPBE",1,TRUE,0.072667,0.0071,1.7702e-18,0.0091,0.11428,0.018,-2.6284,0.88,16.497,4.8,1.3976,1.2,0.17862,0.037,0.50411,0.034,0.90252,0.054,0.36776,0.023
"HAI2018","LRC-wPBEh",1,TRUE,0.058951,0.0052,-8.833e-19,0.0069,0.086457,0.01,-1.7481,0.58,9.9166,2.7,1.2966,0.84,0.15383,0.026,0.4913,0.029,0.88583,0.05,0.3574,0.021
"HAI2018","MN12-SX",1,TRUE,0.14657,0.032,-7.2406e-18,0.033,0.42495,0.14,-7.1699,2.9,62.035,29,7.1271,5.9,0.40548,0.17,0.6561,0.064,1.0798,0.064,0.48828,0.056
"HAI2018","MVS",1,TRUE,0.11556,0.0095,1.0233e-17,0.013,0.16317,0.016,-0.90949,0.47,6.6886,1.2,1.24,0.77,0.32251,0.06,0.48074,0.027,0.83712,0.053,0.34832,0.021
"HAI2018","MS1",1,TRUE,0.088518,0.0081,-5.0572e-19,0.01,0.13284,0.017,-1.8143,0.75,11.63,3.3,1.5078,1,0.24247,0.04,0.49961,0.029,0.87571,0.047,0.36708,0.021
"HAI2018","MS2",1,TRUE,0.086272,0.008,2.5777e-19,0.0099,0.13031,0.018,-2.0467,0.8,12.984,3.7,1.3392,1,0.23067,0.044,0.49054,0.031,0.90666,0.053,0.35773,0.022
"HAI2018","MVSh",1,TRUE,0.090368,0.0071,-3.0238e-18,0.01,0.12622,0.016,-1.7229,0.82,11.236,4.6,0.76603,0.63,0.2396,0.022,0.44364,0.028,0.94828,0.05,0.3239,0.02
"HAI2018","MS2h",1,TRUE,0.070594,0.0063,-1.3944e-18,0.008,0.10409,0.013,-1.6569,0.68,10.317,2.8,1.3716,0.93,0.18681,0.031,0.49515,0.029,0.87481,0.047,0.36632,0.021
"HAI2018","b3p86",1,TRUE,0.064477,0.0079,-2.5923e-18,0.0091,0.11762,0.021,-0.052373,1.9,20.304,5,2.6565,1.7,0.18861,0.062,0.58033,0.037,0.94383,0.056,0.41983,0.029
"HAI2018","b3pw91",1,TRUE,0.059719,0.0068,2.4074e-18,0.0079,0.10304,0.017,-1.7955,1.4,17.356,4.5,2.4993,1.6,0.17094,0.046,0.57111,0.035,0.90746,0.058,0.41582,0.027
"HAI2018","revPBE0",1,TRUE,0.057778,0.0053,3.9824e-19,0.0067,0.087307,0.011,-1.6368,0.76,10.954,3.1,1.7588,0.98,0.16475,0.022,0.51333,0.03,0.86328,0.048,0.37698,0.022
"HAI2018","pbe50",1,TRUE,0.068865,0.0056,-2.0467e-18,0.0079,0.097705,0.0077,-0.51922,0.3,4.7166,0.62,1.5095,0.59,0.2156,0.019,0.51121,0.022,0.94388,0.054,0.37181,0.021
"HAI2018","SOGGA11-X",1,TRUE,0.05416,0.0038,3.6067e-18,0.0058,0.07384,0.0055,-0.5166,0.34,4.7288,0.58,1.245,0.51,0.16725,0.022,0.46216,0.023,0.95369,0.047,0.33562,0.019
"HAI2018","revTPSSh",1,TRUE,0.077139,0.0077,3.3913e-18,0.0094,0.12322,0.019,-2.3466,0.96,15.827,4.7,1.7345,1.3,0.22115,0.044,0.52198,0.033,0.88211,0.048,0.38234,0.024
"HAI2018","t-HCTHh",1,TRUE,0.06466,0.0072,1.2395e-18,0.0083,0.10955,0.021,-3.1477,1.3,22.296,7.3,1.8906,1.5,0.17174,0.036,0.53431,0.038,0.90276,0.057,0.38606,0.027
"HAI2018","m06-hf",1,TRUE,0.17859,0.015,-5.0986e-18,0.02,0.26023,0.032,1.3382,0.76,10.34,2.8,1.1117,0.88,0.46892,0.075,0.48151,0.029,0.86216,0.052,0.34997,0.021
"HAI2018","m11",1,TRUE,0.090734,0.012,3.2417e-18,0.014,0.1779,0.042,-4.8968,1.6,36.178,13,3.3765,2.4,0.22714,0.067,0.5396,0.047,1.0318,0.054,0.39511,0.036
"HAI2018","m08-HX",1,TRUE,0.068835,0.0049,-1.202e-18,0.0074,0.093284,0.0072,-0.77479,0.33,4.9935,1,0.89317,0.42,0.20736,0.019,0.46108,0.023,0.94735,0.048,0.33135,0.019
"HAI2018","revTPSS",1,TRUE,0.10262,0.01,3.6302e-18,0.012,0.16144,0.025,-2.3009,1,15.898,4.7,1.3581,1.2,0.27929,0.059,0.50648,0.034,0.86475,0.051,0.36709,0.023
"HAI2018","t-HCTH",1,TRUE,0.091908,0.01,1.6982e-18,0.012,0.15246,0.027,-2.8466,1.2,19.972,6.4,1.7522,1.4,0.2537,0.061,0.52373,0.038,0.9147,0.063,0.37307,0.028
"HAI2018","MN12-L",1,TRUE,0.18515,0.039,-2.423e-19,0.043,0.54473,0.23,-9.2188,5,106.22,42,2.0027,3.4,0.47286,0.1,0.59631,0.077,1.0681,0.08,0.42903,0.063
"HAI2018","M11-L",1,TRUE,0.11573,0.0096,-4.2406e-18,0.013,0.16392,0.015,0.2739,0.5,6.0692,0.84,1.3585,0.66,0.34097,0.061,0.4853,0.024,0.90234,0.055,0.35101,0.02
"HAI2018","revPBE",1,TRUE,0.11881,0.012,4.6988e-19,0.015,0.18903,0.029,-1.5177,1.2,14.827,3.6,1.3739,1.2,0.31914,0.082,0.51148,0.034,0.89067,0.062,0.36546,0.025
"HAI2018","N12",1,TRUE,0.11645,0.017,-1.6085e-19,0.019,0.23623,0.048,2.2874,2,24.939,7.4,4.3206,2.6,0.36435,0.17,0.57943,0.046,1.0677,0.056,0.42394,0.04
"HAI2018","HCTH120",1,TRUE,0.10267,0.011,-1.1228e-18,0.013,0.16825,0.027,-2.1151,1.2,17.309,5.3,2.0248,1.3,0.30442,0.072,0.52508,0.035,0.91702,0.064,0.37545,0.026
"HAI2018","BP86",1,TRUE,0.12003,0.013,-1.6831e-18,0.016,0.20296,0.035,-0.29797,1.8,18.526,4.3,1.6568,1.4,0.31884,0.1,0.52537,0.037,0.9794,0.078,0.37488,0.028
"HAI2018","SVWN1RPA",1,TRUE,0.14713,0.017,1.401e-18,0.02,0.25537,0.047,1.032,2,22.117,6.5,1.8869,1.5,0.39104,0.13,0.52696,0.039,0.93428,0.054,0.37974,0.028
"HAI2018","SPZ81",1,TRUE,0.15308,0.017,2.6806e-18,0.021,0.26142,0.048,1.0802,2,21.748,6.5,1.7456,1.4,0.39811,0.13,0.51675,0.038,0.95209,0.056,0.3725,0.028
"HAI2018","wB97",1,TRUE,0.067673,0.0068,-5.6268e-19,0.0088,0.10752,0.019,-2.7382,1.2,19.921,7.8,1.8756,1,0.20164,0.037,0.49988,0.035,0.98231,0.065,0.35647,0.027
"HAI2018","wB97X",1,TRUE,0.06234,0.0064,2.8792e-18,0.0082,0.10062,0.019,-3.0711,1.3,22.809,9.1,1.9916,1.2,0.17778,0.034,0.50212,0.036,0.86452,0.062,0.36154,0.025
"HAI2018","wB97X-D3",1,TRUE,0.06052,0.0063,1.1612e-18,0.0079,0.097644,0.018,-3.213,1.1,21.642,8.4,1.9849,1.2,0.17055,0.033,0.50655,0.036,0.89648,0.052,0.36781,0.025
"HAI2018","wB97XrV",1,TRUE,0.057109,0.0051,-2.6143e-18,0.0068,0.083815,0.011,-2.058,0.67,11.528,3.9,1.3045,0.82,0.15726,0.021,0.48413,0.029,0.9089,0.05,0.35714,0.021
"HAI2018","wB97MrV",1,TRUE,0.063893,0.0076,2.251e-19,0.009,0.11264,0.027,3.8038,2.2,36.17,15,1.4923,1.5,0.17556,0.036,0.5259,0.042,0.92076,0.058,0.37925,0.028
"HAI2018","camb3lyp",1,TRUE,0.063773,0.0059,4.4043e-19,0.0079,0.09875,0.012,0.43597,1,11.003,2.1,2.0199,1.1,0.19376,0.042,0.51086,0.03,0.95497,0.048,0.37176,0.023
"HAI2018","M05",1,TRUE,0.059602,0.005,-5.1183e-19,0.0068,0.08706,0.0084,-0.8615,0.5,6.8634,1.4,1.7031,0.75,0.18448,0.021,0.51564,0.025,0.92104,0.053,0.37379,0.021
"HAI2018","M05-2X",1,TRUE,0.07128,0.0056,-6.6711e-19,0.0078,0.099796,0.0078,-0.15701,0.39,4.9906,0.86,1.5613,0.63,0.2159,0.024,0.49605,0.022,0.90444,0.051,0.37188,0.019
"HAI2018","M08-SO",1,TRUE,0.07293,0.0076,-1.0192e-18,0.0096,0.11876,0.024,2.8181,1.8,26.337,11,1.9019,1.1,0.23093,0.026,0.5006,0.035,0.99284,0.051,0.36511,0.027
"HAI2018","wM05-D",1,TRUE,0.060074,0.0057,1.0272e-18,0.0075,0.091664,0.014,-2.4305,0.85,14.894,5.5,1.5552,1,0.15376,0.03,0.50309,0.032,0.86096,0.047,0.37401,0.023
"HAI2018","wM06-D3",1,TRUE,0.057451,0.0054,-3.6969e-19,0.0074,0.090071,0.013,0.78711,1.4,14.728,5.3,1.8064,1,0.1785,0.031,0.51597,0.031,0.94484,0.055,0.37232,0.024
"HAI2018","N12-SX",1,TRUE,0.070543,0.0062,4.4137e-18,0.008,0.10409,0.013,-0.9081,0.9,10.497,2.5,1.1404,0.95,0.18318,0.048,0.47539,0.031,0.91293,0.056,0.34254,0.022
"HAI2018","HFLYP",1,TRUE,0.17834,0.013,2.6288e-18,0.019,0.24301,0.016,-0.24057,0.19,3.5277,0.34,1.1996,0.48,0.51967,0.032,0.49146,0.02,0.88693,0.043,0.36852,0.019
